BeerID,Style,OG,ABV,IBU,Color,BoilTime,BoilGravity,Efficiency,BrewMethod
62422,American Pale Ale,1.046,4.58,41.28,5.37,60,1.042,75.0,All Grain
62426,American IPA,1.0759999999999998,8.36,117.36,4.76,60,1.0590000000000002,75.0,All Grain
62427,American Pale Ale,1.053,5.16,49.58,6.89,60,1.045,80.0,All Grain
62429,American IPA,1.07,6.84,79.82,9.78,60,1.056,73.0,BIAB
62433,American IPA,1.0659999999999998,6.59,45.26,5.07,90,1.045,72.0,All Grain
62434,American Pale Ale,1.057,5.65,32.12,7.5,60,1.051,65.0,Partial Mash
62437,American Pale Ale,1.0490000000000002,4.66,46.68,6.57,60,1.046,80.0,All Grain
62438,American Pale Ale,1.051,5.43,0.0,6.38,60,1.0390000000000001,70.0,All Grain
62439,American IPA,1.0759999999999998,8.16,131.79,6.81,60,1.0590000000000002,70.0,All Grain
62442,American IPA,1.063,6.8,80.0,12.69,60,1.041,60.0,BIAB
62445,American Pale Ale,1.048,4.81,34.34,8.53,60,1.042,70.0,All Grain
62449,American IPA,1.072,7.8,65.57,10.19,60,1.093,35.0,extract
62457,American Pale Ale,1.052,5.26,24.41,9.8,60,1.047,65.0,All Grain
62458,American IPA,1.0659999999999998,6.22,51.69,7.06,60,1.055,75.0,All Grain
62465,American Pale Ale,1.046,4.57,31.49,4.09,60,1.034,60.0,BIAB
62467,American Pale Ale,1.057,6.12,50.2,6.31,60,1.041,65.0,BIAB
62470,American IPA,1.062,6.7,57.03,6.41,60,1.047,74.0,BIAB
62471,American Pale Ale,1.063,6.02,47.91,4.46,90,1.057,84.0,BIAB
62473,American Pale Ale,1.052,5.47,31.12,5.12,60,1.04,65.0,All Grain
62474,American Pale Ale,1.054,5.69,45.19,5.27,60,1.043,70.0,All Grain
62488,American IPA,1.061,5.96,59.76,8.61,70,1.041,60.0,BIAB
62493,American IPA,1.057,5.98,70.29,6.33,60,1.046,71.0,All Grain
62500,American IPA,1.055,5.96,55.97,4.78,60,1.0490000000000002,82.0,All Grain
62502,American Pale Ale,1.05,5.06,50.89,8.56,60,1.042,35.0,extract
62506,American IPA,1.073,7.18,0.0,7.48,60,1.0659999999999998,61.0,All Grain
62507,American IPA,1.065,6.38,34.93,4.45,20,1.062,35.0,extract
62511,American IPA,1.07,7.26,76.48,5.74,60,1.054,70.0,All Grain
62512,American IPA,1.058,5.81,61.49,11.2,60,1.041,70.0,All Grain
62514,American IPA,1.082,8.59,68.04,6.53,60,1.075,90.0,Partial Mash
62515,American IPA,1.065,6.37,0.0,5.35,60,1.056,90.0,All Grain
62516,American Pale Ale,1.053,5.36,37.78,8.16,60,1.048,85.0,All Grain
62518,American Pale Ale,1.055,5.26,109.91,17.43,60,1.091,35.0,extract
62523,American IPA,1.064,6.16,50.43,7.27,60,1.05,75.0,All Grain
62526,American IPA,1.057,5.94,46.02,5.72,60,1.051,70.0,All Grain
62529,American IPA,1.077,7.56,66.42,8.34,60,1.077,50.0,All Grain
62530,American Pale Ale,1.033,3.28,138.5,2.53,60,1.021,75.0,BIAB
62535,American Pale Ale,1.0590000000000002,6.09,59.28,4.72,60,1.047,70.0,All Grain
62536,American IPA,1.045,4.48,43.45,4.98,60,1.0390000000000001,65.0,BIAB
62542,American Pale Ale,1.056,5.86,55.64,4.86,60,1.04,70.0,All Grain
62545,American Pale Ale,1.058,6.19,0.0,5.27,60,1.051,87.0,All Grain
62548,American Pale Ale,1.056,5.68,43.99,11.25,60,1.047,65.0,All Grain
62550,American Pale Ale,1.052,5.62,60.28,9.15,60,1.036,70.0,BIAB
62556,American IPA,1.07,6.78,66.02,4.53,60,1.056,70.0,All Grain
62563,American Pale Ale,1.052,5.55,39.36,7.89,60,1.045,85.0,All Grain
62573,American Pale Ale,1.056,4.88,39.15,5.29,60,1.051,75.0,All Grain
62574,American IPA,1.056,6.04,41.53,7.49,90,1.05,80.0,All Grain
62577,American IPA,1.054,5.33,52.96,7.72,60,1.099,35.0,extract
62586,American IPA,1.061,6.5,60.05,8.92,60,1.045,75.0,All Grain
62588,American Pale Ale,1.06,6.36,50.35,6.3,60,1.045,68.0,BIAB
62589,American Pale Ale,1.053,5.62,37.69,7.27,60,1.042,80.0,All Grain
62593,American IPA,1.072,7.7,61.44,6.74,60,1.052,65.0,All Grain
62597,American IPA,1.0590000000000002,5.84,33.46,4.02,60,1.054,75.0,All Grain
62606,American IPA,1.062,6.2,97.53,5.84,60,1.043,63.0,All Grain
62607,American IPA,1.052,5.15,79.28,8.42,45,1.041,63.0,All Grain
62612,American IPA,1.044,4.81,35.87,4.09,60,1.04,35.0,extract
62618,American IPA,1.042,4.52,76.16,12.28,60,1.021,42.0,All Grain
62620,American Pale Ale,1.054,5.66,88.41,11.13,60,1.042,70.0,All Grain
62630,American IPA,1.056,5.68,26.01,4.08,60,1.038,70.0,All Grain
62631,American IPA,1.052,5.5,54.79,4.76,60,1.042,35.0,extract
62635,American IPA,1.062,6.23,61.19,5.75,60,1.054,85.0,All Grain
62636,American Pale Ale,1.056,5.77,60.55,8.68,60,1.048,65.0,All Grain
62639,American Pale Ale,1.053,5.61,59.26,8.74,60,1.034,50.0,BIAB
62649,American IPA,1.06,6.1,46.15,4.88,60,1.043,68.0,All Grain
62650,American Pale Ale,1.0490000000000002,5.32,67.59,2.53,60,1.047,83.0,All Grain
62653,American Pale Ale,1.057,5.57,42.32,5.74,60,1.043,75.0,All Grain
62657,American Pale Ale,1.062,6.42,61.49,7.81,60,1.0490000000000002,75.0,All Grain
62659,American IPA,1.069,6.2,41.52,5.35,30,1.062,65.0,Partial Mash
62660,American IPA,1.065,6.63,122.42,4.93,60,1.052,70.0,All Grain
62667,American Pale Ale,1.056,6.05,27.75,3.4,60,1.05,65.0,All Grain
62672,American IPA,1.054,5.44,56.79,10.27,60,1.035,55.0,All Grain
62674,American Pale Ale,1.052,5.35,45.25,5.62,60,1.043,70.0,All Grain
62677,American Pale Ale,1.051,5.02,54.41,5.19,60,1.0390000000000001,70.0,All Grain
62680,American IPA,1.063,6.59,24.48,6.09,30,1.058,75.0,BIAB
62682,American Pale Ale,1.045,4.54,15.71,3.6,60,1.035,75.0,All Grain
62685,American IPA,1.068,6.81,76.85,8.02,60,1.053,75.0,All Grain
62686,American IPA,1.071,7.42,88.67,11.66,60,1.055,75.0,BIAB
62691,American IPA,1.075,8.12,66.87,4.63,90,1.063,76.0,All Grain
62708,American Pale Ale,1.052,5.43,34.92,9.15,60,1.047,73.0,All Grain
62719,American Pale Ale,1.051,5.26,57.43,3.83,90,1.032,68.5,All Grain
62722,American IPA,1.058,5.87,56.82,6.76,60,1.047,60.0,All Grain
62723,American Pale Ale,1.048,4.63,49.13,7.57,60,1.042,50.0,extract
62724,American Pale Ale,1.0490000000000002,4.8,54.46,11.75,60,1.03,61.0,BIAB
62732,American IPA,1.07,6.8,122.74,7.18,60,1.056,75.0,BIAB
62733,American Pale Ale,1.045,4.42,42.59,7.11,60,1.033,75.0,All Grain
62735,American IPA,1.085,8.71,158.01,7.53,60,1.06,65.0,BIAB
62739,American Pale Ale,1.0490000000000002,5.12,30.05,2.99,60,1.041,70.0,All Grain
62742,American Pale Ale,1.058,5.78,64.14,13.74,60,1.048,35.0,BIAB
62743,American IPA,1.052,5.68,68.07,3.78,60,1.044,65.0,All Grain
62746,American Pale Ale,1.065,6.53,136.87,11.7,60,1.047,75.0,All Grain
62748,American Pale Ale,1.057,5.6,36.39,5.13,30,1.051,35.0,extract
62750,American IPA,1.068,7.15,72.63,9.68,60,1.057,64.0,All Grain
62753,American Pale Ale,1.034,3.32,54.87,4.08,60,1.024,35.0,BIAB
62755,American Pale Ale,1.056,6.04,42.72,6.07,60,1.044,75.0,BIAB
62757,American IPA,1.065,6.49,141.97,6.74,60,1.047,75.0,All Grain
62761,American Pale Ale,1.057,6.23,36.92,5.94,60,1.042,75.0,BIAB
62766,American IPA,1.058,6.26,58.37,6.88,60,1.048,70.0,All Grain
62772,American IPA,1.0659999999999998,6.46,56.87,7.84,60,1.048,50.0,All Grain
62777,American IPA,1.072,7.37,64.5,8.23,60,1.057,75.0,BIAB
62778,American IPA,1.06,5.9,62.29,5.61,60,1.12,35.0,extract
62780,American IPA,1.074,7.7,72.21,7.15,60,1.056,69.0,All Grain
62787,American IPA,1.06,5.54,49.89,4.74,60,1.048,67.0,BIAB
62792,American IPA,1.074,7.91,112.97,10.35,90,1.051,70.0,All Grain
62803,American Pale Ale,1.055,5.84,54.2,6.71,60,1.041,35.0,extract
62804,American Pale Ale,1.058,5.9,52.73,6.01,60,1.0490000000000002,75.0,All Grain
62805,American Pale Ale,1.0659999999999998,7.11,58.96,6.7,90,1.048,70.0,BIAB
62810,American Pale Ale,1.057,5.27,32.06,7.07,60,1.057,61.0,BIAB
62817,American Pale Ale,1.052,5.51,57.77,5.85,60,1.038,65.0,All Grain
62819,American IPA,1.062,6.67,45.6,9.43,60,1.043,75.0,BIAB
62824,American IPA,1.061,5.76,94.33,4.72,60,1.045,72.0,All Grain
62827,American Pale Ale,1.05,4.74,66.82,6.02,60,1.038,75.0,All Grain
62831,American IPA,1.069,6.81,59.67,5.9,60,1.053,70.0,All Grain
62833,American IPA,1.068,6.97,75.4,6.39,60,1.055,70.0,BIAB
62836,American Pale Ale,1.064,6.41,56.42,9.24,60,1.0490000000000002,70.0,All Grain
62841,American Pale Ale,1.06,6.45,38.72,5.29,90,1.037,75.0,All Grain
62844,American Pale Ale,1.058,6.04,30.58,11.84,90,1.05,75.0,All Grain
62850,American Pale Ale,1.0590000000000002,5.49,33.67,7.64,60,1.046,70.0,All Grain
62852,American IPA,1.0590000000000002,6.5,59.24,6.19,60,1.052,87.0,All Grain
62854,American Pale Ale,1.051,5.44,40.31,8.77,60,1.036,75.0,All Grain
62864,American IPA,1.057,5.95,36.22,7.79,60,1.0490000000000002,70.0,All Grain
62868,American IPA,1.06,6.25,57.34,6.71,60,1.053,61.0,All Grain
62870,American IPA,1.058,5.69,87.17,5.98,60,1.0959999999999999,35.0,extract
62871,American Pale Ale,1.051,5.22,33.38,6.08,60,1.031,65.0,All Grain
62872,American IPA,1.081,7.95,54.01,5.48,60,1.065,72.0,All Grain
62879,American IPA,1.064,6.49,57.78,5.68,75,1.047,65.0,All Grain
62885,American IPA,1.051,4.97,75.8,7.17,60,1.084,85.0,extract
62886,American Pale Ale,1.056,5.55,41.05,7.2,60,1.053,72.0,extract
62887,American IPA,1.053,5.18,0.0,4.5,60,1.048,35.0,extract
62890,American IPA,1.068,7.05,42.21,12.19,90,1.055,70.0,Partial Mash
62900,American Pale Ale,1.056,6.14,45.94,9.43,60,1.0659999999999998,70.0,Partial Mash
62903,American IPA,1.0590000000000002,6.17,11.79,3.57,60,1.273,35.0,Partial Mash
62917,American IPA,1.0659999999999998,7.17,63.79,12.68,60,1.057,70.0,BIAB
62921,American IPA,1.048,4.42,52.96,5.94,60,1.047,75.0,All Grain
62922,American IPA,1.064,7.19,116.42,3.51,60,1.055,64.0,All Grain
62925,American IPA,1.063,6.61,76.61,4.11,60,1.158,60.0,Partial Mash
62932,American Pale Ale,1.06,6.3,41.04,4.24,60,1.051,85.0,All Grain
62934,American Pale Ale,1.044,4.59,35.89,8.55,60,1.031,72.0,All Grain
62939,American IPA,1.068,7.47,69.48,11.27,60,1.06,75.0,All Grain
62958,American IPA,1.056,5.46,50.46,3.59,60,1.04,75.0,BIAB
62982,American IPA,1.071,7.09,71.41,6.78,90,1.052,75.0,All Grain
62984,American IPA,1.065,6.55,97.43,5.92,60,1.06,35.0,extract
62988,American Pale Ale,1.06,6.55,84.46,3.8,60,1.048,75.0,All Grain
62993,American Pale Ale,1.058,5.84,43.78,5.07,60,1.051,35.0,extract
62994,American Pale Ale,1.065,6.9,49.93,12.14,60,1.051,70.0,All Grain
62996,American IPA,1.071,6.99,109.74,6.38,60,1.1179999999999999,25.0,extract
62997,American IPA,1.06,5.96,59.29,3.59,60,1.0490000000000002,70.0,All Grain
62998,American IPA,1.067,7.55,63.19,13.36,75,1.0490000000000002,70.0,All Grain
62999,American Pale Ale,1.057,5.98,43.04,9.96,60,1.041,75.0,BIAB
63003,American Pale Ale,1.057,5.76,46.51,7.37,60,1.04,35.0,Partial Mash
63006,American IPA,1.056,5.75,70.31,6.04,60,1.047,70.0,All Grain
63009,American Pale Ale,1.052,5.16,40.45,5.93,60,1.041,70.0,BIAB
63013,American IPA,1.044,4.78,51.93,5.58,60,1.034,70.0,All Grain
63017,American IPA,1.083,9.01,105.08,6.15,60,1.061,63.0,All Grain
63018,American IPA,1.093,6.93,49.2,6.45,45,1.078,70.0,All Grain
63021,American Pale Ale,1.052,5.22,37.9,3.92,60,1.04,84.0,All Grain
63022,American IPA,1.0659999999999998,7.19,77.2,9.88,60,1.0490000000000002,80.0,All Grain
63023,American Pale Ale,1.06,6.47,48.44,11.63,60,1.044,72.0,All Grain
63026,American IPA,1.056,5.77,120.04,5.37,60,1.041,70.0,All Grain
63028,American Pale Ale,1.048,5.3,11.46,3.04,15,1.044,75.0,extract
63029,American Pale Ale,1.055,5.39,31.69,8.1,60,1.048,70.0,All Grain
63030,American IPA,1.061,6.47,56.39,4.04,60,1.038,65.0,All Grain
63032,American IPA,1.065,6.43,48.28,8.06,60,1.048,65.0,All Grain
63050,American IPA,1.056,5.95,0.0,5.12,20,1.048,70.0,All Grain
63054,American IPA,1.055,5.75,56.09,4.6,60,1.04,70.0,All Grain
63056,American IPA,1.082,8.5,197.35,7.63,60,1.06,70.0,BIAB
63060,American IPA,1.042,4.01,46.27,5.04,60,1.037,78.0,All Grain
63066,American Pale Ale,1.056,5.59,50.24,6.95,60,1.043,75.0,All Grain
63067,American IPA,1.052,6.02,60.07,6.24,70,1.038,74.0,All Grain
63068,American Pale Ale,1.061,6.11,80.28,5.65,60,1.045,80.0,BIAB
63077,American Pale Ale,1.051,5.19,36.55,10.79,60,1.037,70.0,All Grain
63081,American Pale Ale,1.042,4.57,31.29,10.61,60,1.034,70.0,BIAB
63082,American IPA,1.064,6.6,79.12,7.03,75,1.048,65.0,All Grain
63085,American Pale Ale,1.058,6.05,65.33,4.8,90,1.041,80.0,All Grain
63088,American Pale Ale,1.06,5.63,68.69,5.31,60,1.045,75.0,All Grain
63092,American Pale Ale,1.056,5.88,30.51,7.26,90,1.047,70.0,All Grain
63106,American IPA,1.064,6.59,53.73,6.05,60,1.0390000000000001,60.0,All Grain
63108,American IPA,1.044,4.65,11.99,4.85,60,1.044,75.0,All Grain
63110,American IPA,1.0590000000000002,6.38,125.11,4.19,60,1.0390000000000001,68.0,BIAB
63116,American Pale Ale,1.053,5.72,70.58,9.87,60,1.042,77.0,All Grain
63117,American Pale Ale,1.067,6.79,4.23,10.21,60,1.054,70.0,BIAB
63122,American IPA,1.0590000000000002,5.61,90.63,4.65,60,1.0490000000000002,35.0,Partial Mash
63133,American IPA,1.043,4.08,45.75,4.77,75,1.028,66.0,BIAB
63135,American IPA,1.053,5.3,103.67,5.52,60,1.0390000000000001,77.0,All Grain
63136,American IPA,1.061,6.77,64.76,7.38,30,1.055,75.0,BIAB
63140,American Pale Ale,1.054,5.62,35.11,8.75,60,1.09,70.0,BIAB
63146,American Pale Ale,1.055,5.64,36.43,5.26,60,1.045,75.0,All Grain
63150,American Pale Ale,1.055,6.07,50.11,6.12,60,1.0390000000000001,70.0,All Grain
63152,American IPA,1.061,6.4,74.71,9.62,60,1.052,78.0,All Grain
63153,American IPA,1.061,6.59,45.43,4.68,60,1.084,68.0,BIAB
63155,American IPA,1.064,6.65,70.35,6.59,60,1.054,72.0,All Grain
63157,American IPA,1.063,6.32,43.89,7.98,60,1.031,75.0,All Grain
63160,American IPA,1.069,6.84,77.65,5.36,60,1.052,70.0,All Grain
63161,American IPA,1.071,7.21,43.68,4.69,75,1.052,70.0,All Grain
63167,American IPA,1.063,6.31,51.61,4.93,60,1.054,70.0,All Grain
63169,American Pale Ale,1.065,6.53,27.37,3.81,60,1.048,80.0,All Grain
63171,American Pale Ale,1.046,4.91,108.95,4.67,60,1.092,35.0,extract
63173,American IPA,1.06,5.8,42.71,9.42,60,1.051,70.0,All Grain
63178,American Pale Ale,1.0590000000000002,5.78,37.55,6.78,60,1.052,60.0,All Grain
63180,American IPA,1.054,5.5,75.65,6.84,60,1.042,66.0,All Grain
63183,American IPA,1.048,4.68,10.81,10.42,60,1.035,70.0,All Grain
63195,American IPA,1.06,6.26,55.77,6.27,60,1.045,75.0,All Grain
63204,American IPA,1.057,6.27,64.06,11.13,60,1.0390000000000001,75.0,BIAB
63205,American IPA,1.063,6.05,62.88,5.24,60,1.046,60.0,BIAB
63206,American IPA,1.051,4.58,55.46,5.36,60,1.044,75.0,All Grain
63212,American IPA,1.069,7.43,120.25,7.66,60,1.053,70.0,All Grain
63216,American IPA,1.052,5.53,53.53,6.38,90,1.047,70.0,BIAB
63220,American IPA,1.057,6.01,51.79,6.63,60,1.05,70.0,All Grain
63222,American Pale Ale,1.06,6.61,27.6,4.58,90,1.037,75.0,All Grain
63223,American IPA,1.058,6.09,57.56,5.63,60,1.0490000000000002,60.0,All Grain
63224,American IPA,1.065,6.16,40.93,7.86,60,1.048,70.0,BIAB
63229,American IPA,1.073,7.3,28.23,4.74,60,1.055,67.0,All Grain
63232,American Pale Ale,1.05,5.26,21.76,5.15,60,1.041,85.0,All Grain
63235,American IPA,1.065,6.39,57.35,9.61,70,1.053,65.0,All Grain
63237,American IPA,1.062,6.12,68.01,9.9,90,1.046,60.0,All Grain
63238,American Pale Ale,1.053,5.32,47.33,4.97,60,1.037,75.0,BIAB
63240,American IPA,1.0659999999999998,6.21,56.77,11.92,60,1.055,35.0,Partial Mash
63242,American IPA,1.095,10.05,66.68,4.5,60,1.095,35.0,extract
63251,American Pale Ale,1.047,4.38,31.19,5.96,75,1.043,81.0,BIAB
63253,American IPA,1.08,8.07,143.24,11.12,60,1.058,70.0,BIAB
63255,American IPA,1.061,5.56,57.67,10.94,60,1.071,62.0,All Grain
63256,American IPA,1.065,6.6,87.9,13.15,60,1.0390000000000001,70.0,BIAB
63258,American IPA,1.065,7.01,67.24,8.39,60,1.057,70.0,BIAB
63259,American Pale Ale,1.058,5.73,54.99,4.31,60,1.047,75.0,All Grain
63267,American Pale Ale,1.051,5.09,48.32,7.91,60,1.043,70.0,All Grain
63271,American IPA,1.063,6.42,65.43,6.4,60,1.048,75.0,BIAB
63273,American Pale Ale,1.045,4.71,65.23,5.08,60,1.033,65.0,BIAB
63285,American IPA,1.069,6.97,159.31,5.84,60,1.051,72.0,All Grain
63290,American IPA,1.0590000000000002,6.21,65.31,9.77,60,1.047,75.0,All Grain
63291,American IPA,1.067,6.5,68.1,9.53,75,1.056,72.0,All Grain
63292,American IPA,1.064,6.92,98.09,13.5,60,1.032,32.0,All Grain
63294,American Pale Ale,1.045,4.54,40.29,9.76,60,1.036,78.0,BIAB
63296,American IPA,1.064,6.24,65.52,10.67,60,1.107,80.0,extract
63299,American IPA,1.061,5.7,75.21,4.3,60,1.102,35.0,extract
63303,American IPA,1.061,6.41,54.16,4.08,30,1.051,70.0,All Grain
63308,American IPA,1.0490000000000002,4.72,66.94,3.94,60,1.037,72.5,All Grain
63317,American Pale Ale,1.062,6.8,58.54,5.71,60,1.046,80.0,BIAB
63321,American Pale Ale,1.045,4.39,0.0,4.33,60,1.033,85.0,All Grain
63327,American IPA,1.058,6.21,48.33,7.01,60,1.0490000000000002,70.0,All Grain
63328,American IPA,1.071,6.98,110.36,6.87,60,1.13,35.0,extract
63332,American IPA,1.0659999999999998,6.96,64.15,5.62,60,1.056,75.0,All Grain
63338,American IPA,1.06,5.93,33.53,9.82,60,1.056,95.0,All Grain
63339,American IPA,1.064,6.58,102.31,4.79,60,1.054,66.0,BIAB
63340,American Pale Ale,1.0590000000000002,5.63,37.0,4.94,60,1.0390000000000001,70.0,All Grain
63344,American IPA,1.065,7.0,0.0,5.38,90,1.065,90.0,All Grain
63349,American Pale Ale,1.025,2.7,27.87,10.1,60,1.0490000000000002,30.0,extract
63350,American IPA,1.062,6.24,73.26,5.84,60,1.046,80.0,BIAB
63360,American IPA,1.06,6.1,62.25,7.33,60,1.042,70.0,All Grain
63362,American IPA,1.054,5.92,45.04,9.18,90,1.047,80.0,All Grain
63363,American IPA,1.058,5.53,57.29,4.07,20,1.058,65.0,BIAB
63365,American IPA,1.067,5.95,63.7,11.16,60,1.0490000000000002,75.0,BIAB
63372,American IPA,1.07,6.97,73.88,6.48,60,1.046,60.0,All Grain
63373,American IPA,1.033,3.22,1.7,6.3,60,1.018,35.0,All Grain
63376,American Pale Ale,1.0590000000000002,5.29,38.64,4.84,60,1.043,60.0,All Grain
63379,American IPA,1.0659999999999998,6.55,56.99,7.29,60,1.06,75.0,All Grain
63382,American IPA,1.062,6.66,65.0,6.61,60,1.055,70.0,BIAB
63392,American IPA,1.061,6.46,52.5,11.65,60,1.101,35.0,extract
63393,American IPA,1.058,6.07,31.12,4.37,70,1.0490000000000002,75.0,All Grain
63394,American IPA,1.065,6.57,79.15,6.5,60,1.05,70.0,All Grain
63395,American IPA,1.067,6.14,50.01,3.62,90,1.061,75.0,All Grain
63399,American IPA,1.06,6.42,61.19,7.33,90,1.041,75.0,All Grain
63400,American IPA,1.073,6.92,70.73,8.53,60,1.054,70.0,All Grain
63401,American IPA,1.067,7.1,38.17,5.31,60,1.127,35.0,extract
63407,American IPA,1.073,7.59,65.72,5.51,60,1.0590000000000002,75.0,All Grain
63408,American IPA,1.067,6.76,88.57,6.92,60,1.067,60.0,All Grain
63413,American Pale Ale,1.055,6.0,44.79,5.25,60,1.044,73.0,All Grain
63415,American Pale Ale,1.06,5.82,53.44,5.76,60,1.041,70.0,All Grain
63416,American IPA,1.08,7.17,54.87,7.07,60,1.072,70.0,All Grain
63428,American IPA,1.053,5.2,75.55,3.71,90,1.044,70.0,All Grain
63432,American IPA,1.064,7.03,101.39,3.55,90,1.0490000000000002,78.0,All Grain
63434,American IPA,1.07,6.74,39.3,6.87,60,1.055,55.0,BIAB
63436,American Pale Ale,1.046,4.77,44.51,6.43,60,1.038,82.0,BIAB
63437,American Pale Ale,1.055,5.74,45.47,6.52,90,1.042,75.0,All Grain
63444,American Pale Ale,1.046,5.31,75.71,2.39,60,1.061,50.0,extract
63447,American Pale Ale,1.057,5.86,31.08,6.75,60,1.042,70.0,BIAB
63451,American IPA,1.065,6.94,79.14,8.02,90,1.054,80.0,All Grain
63452,American IPA,1.062,6.75,62.16,7.09,60,1.051,70.0,Partial Mash
63458,American Pale Ale,1.054,5.29,80.79,4.15,60,1.04,75.0,All Grain
63459,American IPA,1.064,6.4,78.8,10.18,60,1.0490000000000002,75.0,BIAB
63468,American IPA,1.061,6.56,58.28,7.11,60,1.045,70.0,BIAB
63469,American Pale Ale,1.055,5.67,42.19,7.44,60,1.04,65.0,All Grain
63475,American IPA,1.032,3.45,86.4,4.19,60,1.034,35.0,All Grain
63485,American Pale Ale,1.057,5.61,40.95,4.55,90,1.046,70.0,All Grain
63486,American Pale Ale,1.058,6.08,79.99,3.9,60,1.044,75.0,BIAB
63490,American Pale Ale,1.05,5.2,31.4,5.4,30,1.046,75.0,BIAB
63493,American Pale Ale,1.043,4.71,7.74,3.62,30,1.181,35.0,extract
63515,American IPA,1.0659999999999998,6.34,96.54,7.09,60,1.11,35.0,extract
63520,American Pale Ale,1.055,5.84,33.67,5.76,60,1.042,65.0,All Grain
63521,American IPA,1.0490000000000002,5.51,144.02,9.43,60,1.037,53.0,All Grain
63523,American IPA,1.067,6.74,70.62,5.89,60,1.0490000000000002,75.0,BIAB
63526,American Pale Ale,1.051,5.01,42.64,5.04,60,1.042,78.0,All Grain
63532,American IPA,1.12,11.77,56.49,32.56,60,1.239,35.0,extract
63534,American Pale Ale,1.052,5.37,33.84,3.45,75,1.058,70.0,BIAB
63546,American Pale Ale,1.053,5.84,40.95,6.03,60,1.045,75.0,All Grain
63551,American Pale Ale,1.057,6.1,0.0,7.67,60,1.1179999999999999,35.0,extract
63552,American IPA,1.0759999999999998,7.96,80.36,9.18,60,1.104,35.0,extract
